id_of_tweet;tokens_by_Frequency
2973096358;"{ rt:18}; { co:5}; { crewcrew:4}; { https:4}; { the:4}; { people:3}; { hawley:3}; { trump:3}; { teapainusa:3}; { was:3}; { ranger:2}; { army:2}; { detained:2}; { are:2}; { josh:2}; { act:2}; { election:2}; { his:2}; { money:2}; { not:2}; { this:2}; { happening:2}; { cruz:2}; { dearauntcrabby:2}; { s:2}; { a:2}; { devinpandy:1}; { qualified:1}; { say:1}; { otherwise:1}; { misleading:1}; { disingenuous:1}; { things:1}; { country:1}; { wors:1}; { olganyc1211:1}; { according:1}; { reports:1}; { coming:1}; { russia:1}; { 2:1}; { 200:1}; { been:1}; { many:1}; { videos:1}; { police:1}; { brutality:1}; { theplumlinegs:1}; { ludicrous:1}; { clean:1}; "
959070776715440129;"{ rt:9}; { https:7}; { co:7}; { the:5}; { a:4}; { jlcwood2017:4}; { bahahaha:3}; { saying:2}; { 680news:2}; { people:2}; { police:2}; { this:2}; { and:2}; { mike_in_mb:2}; { themadsloth:1}; { zmunwwlbw0:1}; { emilia_suze:1}; { bezos:1}; { looks:1}; { like:1}; { idiot:1}; { even:1}; { rotten:1}; { core:1}; { jimmurp77852985:1}; { charter:1}; { 2:1}; { everyone:1}; { following:1}; { fundamental:1}; { freedoms:1}; { b:1}; { freedom:1}; { thought:1}; { belief:1}; { cricrifi:1}; { w4hcmp3jvg:1}; { zubymusic:1}; { keep:1}; { thousands:1}; { businesses:1}; { shut:1}; { millions:1}; { become:1}; { unemployed:1}; { pand:1}; { cazzjenkins:1}; { ezralevant:1}; { massive:1}; { operation:1}; "
1170354033577680896;"{ https:20}; { co:20}; { mjxander08:6}; { 1adjutor:5}; { mytrigger_1:4}; { fireangel045:4}; { dadrian_96:4}; { votered53:4}; { rodneyevans:4}; { grizbear19:4}; { thetonyclifton1:3}; { traceyk_45:3}; { klb1usa:3}; { robertweldon7:3}; { jesuisdog:3}; { robinstrander:3}; { pokpod1:3}; { db8y911:2}; { merican_savy:2}; { thesparkling1:2}; { fatima_italia:2}; { beachbumbjtc:2}; { sm4usa:2}; { caseymaed:2}; { yc727usa:2}; { winningpatriots:2}; { quen43:2}; { beverlystringf1:2}; { txsnipergirl:2}; { sig_ar762:1}; { pjbowles4:1}; { twnkltwinkle:1}; { frankymittens2:1}; { cooperworley2:1}; { mc_wammer:1}; { scott_longo:1}; { juanita1sanchez:1}; { 5eljw0xh3a:1}; { dunbdav:1}; { trumpqueen2:1}; { fairyq15:1}; { shelbycobra642:1}; { jtukfxnm1k:1}; { qmgmsyrunn:1}; { roberto07995548:1}; { paulmer53:1}; { meligmp:1}; { yorkiemomma4:1}; { hizbkkhan:1}; { berriz69:1}; "
62513435;"{ https:19}; { co:19}; { s:4}; { to:3}; { a:3}; { you:3}; { the:3}; { morons:3}; { gon:2}; { na:2}; { gop:2}; { devlinbarrett:2}; { tweet:2}; { right:2}; { me:2}; { like:2}; { know:2}; { your:2}; { i:2}; { are:2}; { t:2}; { democracyinn:1}; { protect:1}; { us:1}; { johncornyn:1}; { gee:1}; { rules:1}; { work:1}; { wants:1}; { too:1}; { many:1}; { times:1}; { remind:1}; { 201:1}; { ykjaxtazpl:1}; { medusas_sister:1}; { s4i9sqxwdc:1}; { out5p0ken:1}; { beautiful:1}; { mob:1}; { all:1}; { linked:1}; { violence:1}; { katknapzzzzz:1}; { hewittnewton:1}; { if:1}; { d:1}; { take:1}; { away:1}; { f:1}; "
824289637254529024;"{ trump:19}; { rt:16}; { the:13}; { hotel:10}; { https:8}; { president:8}; { co:7}; { troops:6}; { dc:5}; { stay:5}; { leader:4}; { national:4}; { guard:4}; { his:4}; { c:4}; { sleeping:3}; { amp:3}; { a:3}; { permission:3}; { gstklljmhj:2}; { speaker:2}; { men:2}; { women:2}; { answers:2}; { sgt:2}; { arms:2}; { garage:2}; { our:2}; { offered:2}; { rooms:2}; { therightmelissa:2}; { know:2}; { any:2}; { need:2}; { all:2}; { given:2}; { real:2}; { commander:2}; { d:2}; { oann:2}; { told:2}; { michaeljohns:2}; { 63:1}; { followed:1}; { 49:1}; { unfollowed:1}; { monitored:1}; { repboebert:1}; { dead:1}; { winter:1}; "
745161748731203584;"{ rt:12}; { ccollated:6}; { the:6}; { a:5}; { deaths:4}; { am:3}; { now:3}; { https:3}; { co:3}; { still:2}; { company:2}; { markofengland1:2}; { potus:2}; { amp:2}; { you:2}; { at:2}; { was:2}; { time:2}; { gab:2}; { days:2}; { working:2}; { just:2}; { browser:2}; { uk:2}; { significant:2}; { covid:2}; { tui:2}; { vaccination:2}; { sta:2}; { web:2}; { orla:2}; { mr__xyz:1}; { 2yr:1}; { old:1}; { elephant:1}; { death:1}; { folded:1}; { legs:1}; { like:1}; { baby:1}; { charlton:1}; { mccallum:1}; { hunting:1}; { safaris:1}; { barronjohn1946:1}; { major:1}; { news:1}; { lawyers:1}; { informed:1}; { since:1}; "
1150810140947431425;"{ https:12}; { co:12}; { the:6}; { a:5}; { party:4}; { romix_valeski:4}; { republican:3}; { re:2}; { now:2}; { trump:2}; { zeldaslinda:2}; { hit:2}; { man:2}; { but:2}; { josh:2}; { pamsthursdayfam:2}; { shared:2}; { agreement:2}; { rt:2}; { entelechyk2:1}; { obviously:1}; { sensei:1}; { writing:1}; { skills:1}; { bye:1}; { bubba:1}; { anrymeel:1}; { la_karma1:1}; { certainly:1}; { quiet:1}; { good:1}; { although:1}; { sympathy:1}; { do:1}; { have:1}; { wonder:1}; { much:1}; { longer:1}; { djt:1}; { be:1}; { allowed:1}; { bu:1}; { v3rvt9udpk:1}; { jumps:1}; { divisive:1}; { battle:1}; { threat:1}; { start:1}; { maga:1}; { pa:1}; "
806143273471447040;"{ https:20}; { co:20}; { rt:7}; { amp:5}; { bribed:3}; { shill:3}; { chinese:3}; { illegal:2}; { election:2}; { america:2}; { trump:2}; { division:2}; { nbc:2}; { millions:2}; { i:2}; { stephanatos:1}; { immoral:1}; { propagandists:1}; { 2eccgepugb:1}; { j7cfwptg4v:1}; { vchel7hfhd:1}; { valerie:1}; { jarrett:1}; { dnc:1}; { deviants:1}; { 26jbhhkw69:1}; { propaganda:1}; { heinous:1}; { collusion:1}; { murders:1}; { a:1}; { bioweapon:1}; { attack:1}; { upon:1}; { nhq3iyk0ew:1}; { lost:1}; { due:1}; { his:1}; { ijhxpiwbcf:1}; { j8c5af2wrg:1}; { trust:1}; { career:1}; { politicians:1}; { 9xclht8ivc:1}; { gkhhe8nbe8:1}; { marvinrjeffcoat:1}; { kingfinn1966:1}; { right:1}; { there:1}; { no:1}; "
531497385;"{ https:7}; { co:7}; { biden:4}; { is:4}; { bobrmhenry1:3}; { not:3}; { 6hell6fire6joe6:3}; { be:3}; { harry:2}; { already:2}; { king:2}; { us:2}; { politicians:2}; { president:2}; { mendacious:2}; { she:2}; { know:2}; { could:2}; { a:2}; { that:2}; { would:2}; { buckbond4:1}; { aingelgrl:1}; { sensible:1}; { seems:1}; { have:1}; { convinced:1}; { society:1}; { which:1}; { diomhaun8v:1}; { blindpress:1}; { theonetonhammer:1}; { irateprostate:1}; { thank:1}; { bp:1}; { ll:1}; { give:1}; { listen:1}; { hope:1}; { pincalo:1}; { feeling:1}; { better:1}; { lisamarieboothe:1}; { misspelled:1}; { dead:1}; { long:1}; { lived:1}; { well:1}; { thanks:1}; { larry:1}; "
868962058989187072;"{ rt:18}; { the:6}; { https:5}; { co:5}; { biden:3}; { your:3}; { endonozmrs:2}; { know:2}; { state:2}; { wanted:2}; { big:2}; { think:2}; { at:2}; { new:2}; { mzhemingway:2}; { thetybeetimes:2}; { via:2}; { epochtimes:2}; { see:2}; { agit:2}; { prop:2}; { s:2}; { get:2}; { joebiden:2}; { us:2}; { meetings:2}; { you:2}; { hey:1}; { magafam:1}; { everyone:1}; { feels:1}; { but:1}; { remember:1}; { legislatures:1}; { rescind:1}; { electoral:1}; { votes:1}; { f:1}; { cassywearsheels:1}; { true:1}; { xmittt9pbn:1}; { chefgruel:1}; { ll:1}; { parm:1}; { night:1}; { bigparm4:1}; { slinging:1}; { pies:1}; { kids:1}; { always:1}; "
1219942786507603968;"{ https:12}; { co:12}; { rt:10}; { still:3}; { the:3}; { policy:2}; { nation:2}; { tnjusticecenter:2}; { block:2}; { grant:2}; { tennesseans:2}; { medicaid:2}; { state:2}; { unitethepoor:2}; { must:2}; { get:2}; { people:2}; { paycheck:2}; { first:2}; { many:2}; { are:2}; { without:2}; { amen:2}; { just:1}; { took:1}; { action:1}; { theactionnet:1}; { 14:1}; { priorities:1}; { heal:1}; { moral:1}; { economic:1}; { agenda:1}; { xx8tedu9xc:1}; { q9:1}; { good:1}; { deal:1}; { rely:1}; { healthcare:1}; { stoptheblock:1}; { no:1}; { substitute:1}; { expansion:1}; { denies:1}; { coverage:1}; { 300:1}; { 000:1}; { working:1}; { third:1}; { reconstruction:1}; "
1224078440179163138;"{ https:12}; { co:12}; { rt:7}; { is:5}; { the:5}; { antifa:4}; { tedcruz:4}; { joe:3}; { biden:3}; { one:3}; { attended:3}; { sense:3}; { want:3}; { anyone:3}; { any:3}; { to:3}; { therightmelissa:3}; { rallies:2}; { breaking911:2}; { would:2}; { people:2}; { are:2}; { take:2}; { capitol:2}; { mike_pence:2}; { death:2}; { us:2}; { cities:2}; { businesses:2}; { et2ski:2}; { if:2}; { ok:2}; { t:2}; { it:2}; { chrisstigall:1}; { ran:1}; { campaign:1}; { convention:1}; { victory:1}; { party:1}; { o:1}; { starting:1}; { think:1}; { swamps:1}; { plan:1}; { exterminate:1}; { grandpa:1}; { then:1}; { pin:1}; { orange:1}; "
393969873;"{ rt:17}; { https:16}; { co:16}; { putin:3}; { freenavalny:3}; { miller:2}; { capitol:2}; { shot:2}; { anthropocenem:2}; { russianprotests:2}; { prayingfornavalny:2}; { hope:2}; { leaves:2}; { building:2}; { soon:2}; { like:2}; { donnie:2}; { 8mlbf3hpi9:2}; { trump:2}; { jefce1qwmz:2}; { people:2}; { potus:2}; { roe:2}; { the:2}; { garci32:1}; { joe:1}; { not:1}; { order:1}; { 5:1}; { big:1}; { macs:1}; { either:1}; { ng7pa7fdxi:1}; { williamjoy:1}; { according:1}; { fbi:1}; { also:1}; { chatted:1}; { facebook:1}; { hanging:1}; { us:1}; { police:1}; { officer:1}; { ashli:1}; { b:1}; { rubicon1313:1}; { rexzane1:1}; { curly_woowoowoo:1}; { mattincincy513:1}; { theocbeaches:1}; "
891311739391926274;"{ rt:13}; { https:7}; { co:7}; { richzeoli:5}; { govchristie:5}; { govrondesantis:4}; { sianetta:3}; { stuntbrain:3}; { a:3}; { must:2}; { read:2}; { trump:2}; { biden:2}; { already:2}; { vote:2}; { love:2}; { florida:2}; { one:2}; { can:2}; { not:2}; { wldulike2know:2}; { fiorenzadowlin:2}; { the:2}; { jasonmillerindc:1}; { alert:1}; { top:1}; { 10:1}; { triumphs:1}; { last:1}; { look:1}; { remarkable:1}; { presidency:1}; { issues:1}; { amp:1}; { insights:1}; { kurtschlichter:1}; { you:1}; { suburban:1}; { wine:1}; { mommies:1}; { voted:1}; { because:1}; { tweeted:1}; { mean:1}; { things:1}; { get:1}; { watch:1}; { daughters:1}; { screwed:1}; { catturd2:1}; "
17194090;"{ https:19}; { co:19}; { followers:12}; { stats:12}; { 9rxflg0pgp:12}; { unfollowers:8}; { followed:6}; { unfollowed:6}; { monitored:6}; { gained:4}; { lost:4}; { welcome:4}; { my:4}; { new:4}; { goodbye:4}; { 15:4}; { free:4}; { ouknzhjqpf:4}; { 3:4}; { 4:3}; { last:3}; { 24:3}; { hours:3}; { 6:2}; { 8:2}; { 12:2}; { 7:2}; { 9rxflfioor:2}; { secpompeo:2}; { rt:2}; { 36:1}; { 41:1}; { latest:1}; { tracked:1}; { 5:1}; { 11:1}; { 27:1}; { 9:1}; { 25:1}; { 14:1}; { 54:1}; { 16:1}; { 139:1}; { 51:1}; { charles46027569:1}; { slickneo:1}; { just:1}; { came:1}; { too:1}; { colleenabbeyy:1}; "
935964414141874176;"{ https:8}; { co:8}; { rt:6}; { day:4}; { people:4}; { fbi:4}; { one:4}; { the:3}; { a:3}; { pattyarquette:2}; { yes:2}; { traitor:2}; { fbiwfo:2}; { arrested:2}; { 3000:2}; { white:2}; { not:2}; { m:2}; { s:2}; { joinwresistance:2}; { gdawg420yuh:1}; { felt:1}; { quite:1}; { ebullient:1}; { reality:1}; { set:1}; { prediction:1}; { ktjir3vmov:1}; { twi_covenmom:1}; { flyingmonekys:1}; { get:1}; { few:1}; { vote:1}; { count:1}; { debbiewisconsin:1}; { lauren:1}; { boebert:1}; { marjorie:1}; { taylor:1}; { greene:1}; { boebertresign:1}; { traitorsgettingfired:1}; { goptraitor:1}; { shesova:1}; { senschumer:1}; { turn:1}; { parler:1}; { gave:1}; { brain:1}; { damage:1}; "
3306173819;"{ https:8}; { co:8}; { rt:7}; { maura_resister:3}; { lunaticopresid1:3}; { amp:3}; { the:3}; { unrapporteur1:2}; { ginnygail1:2}; { gregabbott_tx:2}; { johncornyn:2}; { mjhegar:2}; { texas:2}; { 000:2}; { right:2}; { still:2}; { like:2}; { lopezlovinlife:2}; { meidastouch:2}; { take:2}; { was:2}; { must:2}; { rare:2}; { opportunity:2}; { go:2}; { sadiemaetn:2}; { join:2}; { masks:2}; { lrpow79:2}; { gretathunberg:2}; { ann_neona:1}; { deadly:1}; { serious:1}; { deliberateineptitude:1}; { 4ysssr9:1}; { wow:1}; { coming:1}; { 35:1}; { deaths:1}; { abb:1}; { jmkkrapdim:1}; { pedalthroughit:1}; { covid:1}; { acton:1}; { agree:1}; { removethemall:1}; { never:1}; { happen:1}; { worse:1}; { treason:1}; "
21712671;"{ rt:20}; { the:7}; { biden:6}; { trump:4}; { a:4}; { 2:4}; { that:4}; { president:3}; { then:3}; { joe:3}; { timrunshismouth:2}; { order:2}; { banning:2}; { really:2}; { 48:2}; { question:2}; { are:2}; { you:2}; { communists:2}; { https:2}; { co:2}; { stuinsd:2}; { jen:1}; { psaki:1}; { makes:1}; { kayleigh:1}; { mcenany:1}; { look:1}; { like:1}; { albert:1}; { einstein:1}; { ms_erika74:1}; { remember:1}; { 2020:1}; { every:1}; { day:1}; { americans:1}; { held:1}; { parades:1}; { car:1}; { boat:1}; { rallied:1}; { voted:1}; { histo:1}; { warrenpeas64:1}; { january:1}; { 20:1}; { 1945:1}; { mother:1}; { forced:1}; "
1079786899642945536;"{ the:6}; { biden:6}; { https:6}; { co:6}; { s:5}; { potus:4}; { a:4}; { t:4}; { rt:3}; { returntotruth:3}; { vp:3}; { hi:3}; { seeing:3}; { four:2}; { years:2}; { ago:2}; { president:2}; { orangeshitgibbon:2}; { resist:2}; { returntodecency:2}; { can:2}; { wait:2}; { ever:2}; { say:2}; { re:2}; { to:2}; { good:2}; { day:2}; { i:2}; { wearing:1}; { masks:1}; { partisan:1}; { issue:1}; { patriotic:1}; { act:1}; { save:1}; { countless:1}; { lives:1}; { signed:1}; { executive:1}; { orde:1}; { radiofreetom:1}; { difference:1}; { first:1}; { night:1}; { new:1}; { sat:1}; { scrawling:1}; { signature:1}; { eos:1}; "
827103661977317381;"{ rt:13}; { https:11}; { co:11}; { the:7}; { a:4}; { months:2}; { trump:2}; { leave:2}; { capitol:2}; { crimes:2}; { christian:2}; { draw:2}; { near:2}; { does:2}; { mzhemingway:1}; { ago:1}; { democrats:1}; { blocked:1}; { resolution:1}; { condemning:1}; { mob:1}; { violence:1}; { fdwduk8dmo:1}; { jsolomonreports:1}; { facebook:1}; { suspends:1}; { account:1}; { virginia:1}; { gop:1}; { state:1}; { senator:1}; { gubernatorial:1}; { candidate:1}; { rally:1}; { news:1}; { htt:1}; { raheemkassam:1}; { hang:1}; { second:1}; { perimeter:1}; { breachers:1}; { would:1}; { had:1}; { downtown:1}; { dc:1}; { even:1}; { began:1}; { spe:1}; { see:1}; { one:1}; "
867245421256749057;"{ rt:7}; { iwashington:7}; { s:6}; { https:4}; { co:4}; { the:4}; { davebootastic58:3}; { that:3}; { abc:2}; { show:2}; { dems:2}; { guns:2}; { culture:2}; { obama:2}; { administration:2}; { said:2}; { thanks:2}; { t20solutions:2}; { creativity:2}; { not:2}; { want:2}; { t:2}; { a:2}; { stevee4bea:2}; { gkarrlsson:2}; { buzzman888:2}; { me:2}; { theview:1}; { ugly:1}; { truthovertreas1:1}; { easy:1}; { lying:1}; { media:1}; { on:1}; { side:1}; { haha:1}; { khalil12498132:1}; { therealskorcz:1}; { doesn:1}; { matter:1}; { can:1}; { catch:1}; { virus:1}; { easily:1}; { signs:1}; { impeachbidennow:1}; { breitbartnews:1}; { mus:1}; { 0dardqp741:1}; { brewlately:1}; "
1182796388792459264;"{ rt:20}; { https:7}; { co:7}; { s:6}; { biden:5}; { trump:4}; { kosunbound:4}; { faretheewell19:4}; { the:4}; { days:3}; { kevinktk789:3}; { right:3}; { signature:3}; { a:3}; { last:2}; { starwar74277112:2}; { president:2}; { order:2}; { commodusjtrump:2}; { amen:2}; { so:2}; { d:2}; { have:2}; { tennessee_mojo:2}; { down:2}; { cents:2}; { per:2}; { bushel:2}; { two:2}; { aliciastarr001:1}; { america:1}; { plan:1}; { destroy:1}; { legacy:1}; { video:1}; { just:1}; { already:1}; { undone:1}; { dozens:1}; { tr:1}; { only:1}; { idiotic:1}; { republicans:1}; { big:1}; { balls:1}; { twice:1}; { elected:1}; { punisher_1776:1}; { 2n26rtr:1}; { not:1}; "
519872763;"{ rt:14}; { baldingsworld:8}; { china:3}; { jmichaelwaller:3}; { urge:2}; { genocide:2}; { military:2}; { pressure:2}; { taiwan:2}; { https:2}; { bikhim:2}; { kyleolbert:2}; { could:2}; { exactly:2}; { and:2}; { cough:2}; { is:2}; { timonpoint:2}; { why:2}; { etexilegov:1}; { countries:1}; { also:1}; { recognize:1}; { eastturkistan:1}; { amp:1}; { take:1}; { strong:1}; { actions:1}; { end:1}; { we:1}; { kuangshunyang:1}; { prc:1}; { threatens:1}; { regional:1}; { peace:1}; { stability:1}; { united:1}; { states:1}; { department:1}; { state:1}; { statedeptspox:1}; { u:1}; { urges:1}; { beijing:1}; { cease:1}; { diplomatic:1}; { economic:1}; { instead:1}; { engage:1}; { mea:1}; "
23195603;"{ https:19}; { co:18}; { peatches66:17}; { hatinhate:17}; { debjarvis4:17}; { rosannaphillip:17}; { brendabalazs:17}; { jodispissed8645:17}; { atrumpest:16}; { trumpnobrain:8}; { lizlibra1009:7}; { scott4pendleton:2}; { she:2}; { love:2}; { rt:2}; { mountainvespa:2}; { oh:1}; { man:1}; { is:1}; { priceless:1}; { look:1}; { glorious:1}; { woman:1}; { snd:1}; { represen:1}; { iru85yg4e5:1}; { 4:1}; { dark:1}; { years:1}; { oppression:1}; { first:1}; { order:1}; { the:1}; { rebel:1}; { alliance:1}; { returned:1}; { starwarsrebels:1}; { onev1:1}; { andersonp00pers:1}; { when:1}; { talks:1}; { dirty:1}; { 4ydsczsg9h:1}; { crgm5fh6hm:1}; { j2omlufbwn:1}; { 8tghqtdkpu:1}; { bp3l5dhlnf:1}; { 3ojzx6bxwp:1}; { feednvcyv4:1}; { myeveebaby:1}; "
1059940486817947648;"{ https:14}; { co:14}; { a:11}; { sent:10}; { direct:10}; { message:10}; { click:10}; { messages:10}; { tab:10}; { twitter:10}; { farright123:6}; { vet:6}; { rt:4}; { requests:3}; { s:3}; { biden:2}; { trump:2}; { usaf:2}; { damn:2}; { torpedoes:2}; { full:2}; { speed:2}; { ahead:2}; { 3usparatrooper:2}; { bluestarunicorn:2}; { c84usa:2}; { dbargen:2}; { rupalichadhamd:1}; { now:1}; { reversing:1}; { executive:1}; { order:1}; { put:1}; { place:1}; { president:1}; { reduce:1}; { pricing:1}; { insulin:1}; { epinephr:1}; { donald:1}; { breaks:1}; { silence:1}; { first:1}; { time:1}; { since:1}; { leaving:1}; { white:1}; { house:1}; { teases:1}; { future:1}; "
1192138989211410432;"{ rt:10}; { janicedean:4}; { election:3}; { trump:3}; { biden:3}; { s:2}; { win:2}; { in:2}; { the:2}; { go:2}; { steffany517:2}; { socialism:2}; { chris77744410:1}; { 20:1}; { million:1}; { people:1}; { still:1}; { following:1}; { fox:1}; { news:1}; { unfollow:1}; { completely:1}; { newsmax:1}; { next:1}; { judicial:1}; { watch:1}; { president:1}; { tomfitton:1}; { latest:1}; { surrounding:1}; { potential:1}; { fraud:1}; { administration:1}; { c:1}; { jaehhan:1}; { lead:1}; { shrunk:1}; { only:1}; { 1476:1}; { arizona:1}; { matter:1}; { hours:1}; { flip:1}; { gailrule1:1}; { know:1}; { i:1}; { knew:1}; { democrats:1}; { planning:1}; { cheat:1}; "
1178111089847996416;"{ rt:21}; { the:8}; { s:6}; { lareginanyfl:6}; { xredlionxx:4}; { jade_lyn_b:4}; { biden:4}; { amp:4}; { you:4}; { your:4}; { know:3}; { help:3}; { kelliekelly23:3}; { trump:3}; { president:3}; { turn:3}; { want:3}; { definitely:2}; { day:2}; { people:2}; { mitch:2}; { mc:2}; { connell:2}; { leadermcconnell:2}; { turtle:2}; { scorpion:2}; { take:2}; { national:2}; { guard:2}; { 5:2}; { hope:2}; { voted:2}; { start:2}; { t:2}; { this:2}; { not:2}; { time:2}; { do:2}; { tvs:2}; { support:2}; { it:2}; { that:2}; { america:2}; { first:2}; { to:2}; { w:2}; { show:2}; { good:1}; { going:1}; { get:1}; "
93992192;"{ https:12}; { co:12}; { rt:8}; { the:8}; { potus:5}; { you:5}; { is:5}; { will:4}; { take:3}; { your:3}; { jackposobiec:2}; { daughters:2}; { thedago70:2}; { put:2}; { america:2}; { biden:2}; { part:2}; { still:2}; { side:2}; { china:2}; { boys:2}; { bathroom:2}; { he:2}; { sick:2}; { 22:2}; { 21:2}; { pgh_buz:2}; { cbrnetaskforce:2}; { likefinewine63:2}; { shelbycobra642:2}; { felixanchor__:2}; { trinitysfaith:2}; { beccachesshir:2}; { nicolearbour:2}; { 2015jacobs:1}; { sodangfancy100:1}; { only:1}; { husbands:1}; { job:1}; { sp:1}; { 6rftjhovwe:1}; { destroy:1}; { make:1}; { better:1}; { american:1}; { people:1}; { democr:1}; { uoctzlvb6j:1}; { ll:1}; { never:1}; "
845392971381927936;"{ n:2}; { t:1}; { f:1}; { u:1}; "
2316327692;"{ https:19}; { co:19}; { trump:15}; { virus:5}; { a:3}; { supplies:3}; { today:3}; { defense:3}; { we:3}; { many:2}; { coronavirus:2}; { could:2}; { order:2}; { manufacture:2}; { millions:2}; { masks:2}; { employ:2}; { covid:2}; { 19:2}; { his:2}; { lupus:2}; { family:2}; { s:2}; { the:2}; { t:2}; { sick:2}; { sided:1}; { hoax:1}; { they:1}; { help:1}; { anyone:1}; { major:1}; { bill:1}; { c:1}; { dznfqfrh8o:1}; { refuses:1}; { protec:1}; { mb5hamnxlk:1}; { republicans:1}; { use:1}; { hate:1}; { bigotry:1}; { slow:1}; { spread:1}; { az:1}; { republican:1}; { voted:1}; { relief:1}; { bi:1}; { xahjaeelw3:1}; "
3315464599;"{ rt:20}; { https:7}; { biden:7}; { co:6}; { america:3}; { joe:3}; { dependent:3}; { s:3}; { l:2}; { 1:2}; { one:2}; { get:2}; { around:2}; { party:2}; { political:2}; { the:2}; { oann:2}; { grahamallen_1:2}; { jeff:2}; { amazon:2}; { voting:2}; { mail:2}; { t:2}; { a:2}; { being:2}; { was:2}; { inauguration:2}; { mchooyah:1}; { i:1}; { thought:1}; { judgejeanine:1}; { coming:1}; { justice:1}; { tonight:1}; { gopleader:1}; { devinnunes:1}; { rubinreport:1}; { petehegseth:1}; { dennisprager:1}; { tomilahren:1}; { theleote:1}; { thejordanrachel:1}; { terrible:1}; { ez7mrflqmb:1}; { omriceren:1}; { 6fq4hxxxqm:1}; { macaesbruno:1}; { 8:1}; { eu:1}; { population:1}; "
147436328;"{ rt:16}; { biden:5}; { https:5}; { co:5}; { election:4}; { t:4}; { breaking:3}; { amazon:3}; { chuckcallesto:3}; { emerges:2}; { pandemic:2}; { no:2}; { an:2}; { says:2}; { democrats:2}; { not:2}; { he:2}; { we:2}; { gop:2}; { jeff:2}; { amp:2}; { may_talcott:2}; { data:2}; { expert:2}; { 200:2}; { 000:2}; { pennsylvania:2}; { ballots:2}; { modified:2}; { sampling:2}; { outkick:2}; { s:2}; { voting:2}; { mail:2}; { valid:2}; { report:2}; { magasooner:2}; { ohtheresheblows:2}; { soul_katz:2}; { lordstanley2019:2}; { whiskeytangogfy:2}; { wafflekingdom1:2}; { _trollkiller:2}; { liisajust:2}; { davidjharrisjr:1}; { south:1}; { dakota:1}; { lockdowns:1}; { unemployment:1}; { rate:1}; "
1162940086381633536;"{ rt:15}; { toscaausten:6}; { rsbnetwork:6}; { the:5}; { https:4}; { co:4}; { house:4}; { will:3}; { president:3}; { trump:3}; { laurenboebert:2}; { keep:2}; { joe:2}; { forever:2}; { white:2}; { original:2}; { morning:2}; { message:2}; { i:2}; { fencing:1}; { dc:1}; { wandering:1}; { twk4usa:1}; { hockeyfanjen4u1:1}; { billiesholiday:1}; { michaeljohns:1}; { wseparates:1}; { slyskippy:1}; { timfisher836:1}; { rightwingjewess:1}; { dems_corrup:1}; { goodbye:1}; { gorgeous:1}; { flotus:1}; { 0y0xwobjp9:1}; { rep:1}; { steve:1}; { cohen:1}; { suspicious:1}; { male:1}; { guardsmen:1}; { implies:1}; { 75:1}; { not:1}; { biden:1}; { voters:1}; { demands:1}; { purity:1}; { test:1}; { raymartinmusic:1}; "
