id_of_tweet;tokens
1219471920950890496;['rt', 'godwins123456', 'love', 'guest', 'feel', 'way', 'long', 'shot', 'showing', 'american', 'rt', 'godwins123456', 'feel', 'bad', 'use', 'everyone', 'fracking', 'oil', 'first', '3', 'day', 'destroys', '70k', 'job', 'rt', 'scmusic82', 'anyone', 'else', 'get', 'feeling', 'hunter', 'banging', 'dr', 'jill', 'rt', 'robcombs11', 'hunter', 'biden', 'move', 'http', 'co', 'kgptk7vwzq', 'rt', 'spacex73', 'tomviking', 'hp4usa', 'fookcu_f', 'spacex73', 'rodhillis3', 'twk4usa', 'imap91', 'dfbharvard', 'sephiath', 'shelbycobra642', 'yorkiemomma4_2', '1t', 'rt', 'yorkietime2', 'something', 'yet', 'president', 'trump', 'told', 'washington', 'examiner', 'golf', 'club', 'friday', 'http', 'c', 'rt', 'scmusic82', 'jew', 'support', 'trump', 'also', 'considered', 'nazi', 'rt', 'yorkietime2', 'run', 'world', 'bank', 'list', 'barclays', 'bank', 'first', 'list', 'bank', 'paid', '3', '9', 'billion', 'bonus', 'last', 'yea', 'rt', 'godwins123456', 'pelosi', 'got', 'haircut', 'mask', 'sf', 'lockdown', 'joementia', 'writes', 'eo', 'making', 'mandatory', 'wear', 'mask', 'rt', 'matt_hudgens', 'donald', 'j', 'trump', 'would', 'never', 'leave', 'great', 'soldier', 'cold', 'parking', 'garage', 'period', 'rt', 'newrightnetwork', 'wizard_predicts', 'hate', 'gop', 'share', 'agree', 'rt', 'yorkietime2', '4', 'day', 'many', 'job', 'creepy', 'joe', 'worst', 'illegit', 'president', 'u', 'history', 'destroyed', 'rt', 'yorkietime2', 'xredlionxx', 'leadermcconnell', 'senategop', 'randpaul', 'jim_jordan', 'lied', 'mitch', 'leadermcconnell', 'president', 'trump', 'pro', 'rt', 'michaeljohns', 'trump', 'deserves', 'great', 'credit', 'operation', 'warp', 'speed', 'american', 'taxpayer', 'funded', 'tune', '18', 'bill', 'rt', 'yorkietime2', '4', 'day', 'office', 'already', 'managed', 'help', 'illegal', 'people', 'instead', 'american', 'citizen', 'cancel', 'keysto', 'rt', 'choosewiselyusa', 'hey', 'joe', 'central', 'part', 'illegitimate', 'legacy', 'u', 'signed', 'executive', 'order', 'enrich', 'rt', 'yorkietime2', 'watch', 'video', 'understand', 'want', 'impeach', 'president', 'trump', 'http', 'co', 'nf12omsgy8', 'rt', 'dollarntzen', 'breaking', 'news', 'washingtonastan', 'working', 'class', 'family', 'go', 'hungry', 'new', 'biden', 'hire', 'allowed', 'washington', 'state', 'def', 'rt', 'scmusic82', 'biden', 'first', 'week', 'accomplishment', 'killed', '100', '000', 'job', 'plandemic', 'made', 'u', 'energy', 'dependent', 'gave', 'china', 'access', 'rt', 'choosewiselyusa', 'wisconsin', 'vote', '4joe', 'get', 'vote', '4', 'right', 'appears', 'get', 'vote', '4', 'likeitornot', 'w']
887742120072626176;['rt', 'jim_jordan', 'vast', 'vast', 'majority', 'police', 'officer', 'good', 'risk', 'life', 'every', 'single', 'day', 'keep', 'u', 'safe', 'rt', 'brandonstraka', 'day', 'siege', 'broadway', 'psycho', 'attacking', '4', 'gay', 'amp', 'maga', 'bc', 'say', 'maga', 'anti', 'gay', '100', 'rt', 'lizzyhock1963', 'chuckcallesto', 'thought', 'said', 'wall', 'racist', 'http', 'co', 'k8lbteyyco', 'rt', 'chuckcallesto', 'watch', 'fast', 'mask', 'mandate', 'end', '70', 'america', 'wear', 'http', 'co', '3qafhz1lmk', 'rt', 'chuckcallesto', 'breaking', 'report', 'cnn', 'put', 'wall', 'around', 'atlanta', 'headquarters', 'thought', 'wall', 'work', 'rt', 'vegasexpats', 'ug1yproduce', 'franklin_graham', 'http', 'co', 'eqd4pt7phu', 'rt', 'franklin_graham', 'want', 'people', 'everywhere', 'regardless', 'race', 'background', 'sexual', 'preference', 'gender', 'identity', 'know', 'god', 'love', 'rt', 'franklin_graham', 'good', 'news', 'tn', 'legislature', 'passed', 'bill', 'ban', 'abortion', 'heartbeat', 'detected', 'except', 'case', 'med', 'rt', 'franklin_graham', 'also', 'reminder', 'greatest', 'freedom', 'made', 'possible', 'shed', 'blood', 'jesus', 'christ', 'gave', 'h', 'rt', 'franklin_graham', 'today', 'juneteenth', 'celebrating', 'day', '1865', 'union', 'army', 'general', 'gordon', 'granger', 'declared', 'galveston', 'rt', 'eugenedelgaudio', 'lady', 'gentleman', 'maga', 'universe', 'greatest', 'honor', 'served', 'trump', 'national', 'alternate', 'police', 'union', 'put', 'police', 'officer', 'inscrutable', 'untouchable', 'pedastel', 'bad', 'cop', 'cannot', 'fired', 'democrat', 'pro', 'http', 'co', 'n9zhqdem04', 'joy', 'world', 'boy', 'girl', 'joy', 'fish', 'deep', 'blue', 'sea', 'joy', 'rt', 'brandonstraka', 'donate', 'walkaway', 'http', 'co', 'kqyq7rwh93', 'support', 'work', 'monthly', 'contributor', 'option', 'starting', '1', 'abigailjoyxo', 'amen', 'amen', 'rt', 'abigailjoyxo', 'love', 'u', 'much', 'one', 'thank', 'u', 'everyone', 'ever', 'heard', 'back', 'amp', 'saw', 'thank', 'u', 'even', 'tho', 'rt', 'supitsshekinah', 'candace', 'owen', 'killing', 'care', 'anybody', 'say', 'realcandaceo']
1142234435863162882;['rt', 'micah_xoxoxo', 'biden', 'democrat', 'shared', 'similar', 'ideal', 'russia', 'embraced', 'soviet', 'communism', 'vladimir', 'putin', 'r', 'rt', 'micah_xoxoxo', 'abraham', 'lincoln', 'absolutely', 'sent', 'court', 'nomination', 'senate', 'back', 'session', 'lied', 'rt', 'micah_xoxoxo', 'omg', 'listening', 'chris', 'wallace', 'defend', 'kamala', 'harris', 'valadates', 'everything', 'said', 'past', 'week', 'gross', 'vpdebat', 'rt', 'micah_xoxoxo', 'intitled', 'opinion', 'entitled', 'fact', 'best', 'line', 'debate', 'int', 'rt', 'micah_xoxoxo', 'wow', 'read', 'amp', 'tweet', 'everyone', 'need', 'see', 'harris', 'accused', 'giving', 'utility', 'pas', 'contributing', 'cali', 'w', 'rt', 'micah_xoxoxo', 'harris', 'refused', 'answer', 'whether', 'biden', 'would', 'pack', 'court', 'spoiler', 'alert', 'answer', 'yes', 'bidenharri', 'rt', 'micah_xoxoxo', 'president', 'realdonaldtrump', 'always', 'stand', 'military', 'bidenharris2020', 'vpdebate2020', 'vpdebates', 'pride', 'rt', 'micah_xoxoxo', 'proud', 'vp', 'thank', 'holding', 'foot', 'fire', 'vpdebate2020', 'trump2020', 'pridefamily', 'rt', 'mollie_don', 'debate', 'tonight', 'told', 'truth', 'rt', 'petekent01', 'vpdebate', 'vpdebate2020', 'http', 'co', 'bieennbkn1']
790217011171328000;['rt', 'msavaarmstrong', 'really', 'charge', 'http', 'co', 'qbbiowdu7l', 'evanakilgore', 'never', 'biden', 'declared', 'war', 'american', 'people', 'rt', 'evanakilgore', 'unity', 'start', 'rt', 'mdamelincourt', 'director', 'attache', 'taking', 'care', 'great', 'nationalguard', 'men', 'woman', 'thank', 'support', 'thi', 'rt', 'donaldjtrumpjr', 'surprised', 'waited', 'full', '2', 'day', 'biden', 'admin', 'take', 'boot', 'neck', 'small', 'business', 'disgust', 'rt', 'suefromcali', 'scottadamssays', 'struggling', 'understand', 'sitting', 'president', 'would', 'grant', 'greatest', 'rival', 'nation', 'access', 'crit', 'rt', 'davidvkiser', 'jackposobiec', 'crazy', 'could', 'anybody', 'stupid', 'allow', 'communist', 'china', 'involvement', 'usa', 'power', 'grid', 'rt', 'scottadamssays', 'okay', 'biden', 'supporter', 'fill', 'u', 'good', 'idea', 'expect', 'news', 'cover', 'rt', 'donaldjtrumpjr', 'take', 'long', 'china', 'see', 'weakness', 'pounce', 'rt', 'reduxcarrie', 'lol', 'great', 'red', 'pilling', 'one', 'time', 'wwg1wga', 'text', 'message', 'biden', 'voter', 'already', 'regret', 'vote', 'via', 'funder', 'golf', 'brain', 'dead', 'meatpuppet', 'http', 'co', 'xwihv8ckh6', 'believe', 'creepy', 'joe', 'biden', 'raped', 'woman', 'proud', 'joe', 'biden', 'illegitimate', 'vp', 'pick', 'http', 'co', 'pjxlbfnszc', 'rt', 'ladyjustice6910', 'laughed', 'as', 'source', 'close', 'creepy', 'joe', 'say', 'intergalactic', 'peace', 'treaty', 'negotiated', 'president', 'trump', 'canceled', 'http', 'co', 'xqvg0c2hki', 'twitter', 'without', 'real', 'donald', 'trump', 'like', 'america', '4', 'make', 'believe', 'president', 'rt', '20203316biwang', '再加把子劲儿', '谁不打谁是龟孙', 'http', 'co', 'fc4o3b2svh', 'rt', 'bindyb123', 'bidendefibrilllators', 'janetyellen', 'omg', 'look', 'old', 'really', 'really', 'really', 'old', 'http', 'co', 'y0vpmseucj', 'rt', 'angeltrump2020', 'congresswoman', 'filed', 'article', 'impeachment', 'joe', 'biden', 'http', 'co', '0eas89xzkq', 'rt', 'barronjohn1946', 'tedcruz', 'best', 'say', 'literally', 'anything', 'stand', 'take', 'ted', 'georgetakei', 'like', 'amp', 'decent']
1564437284;['rt', '_redwalrus_', 'sick', 'bastard', 'http', 'co', 'vuhigxulwc', 'magasooner', 'nyacc1978', 'ogjavab1', 'shotgunannie2a', 'woodman775', 'cbrnetaskforce', 'fatbelly1973', 'kerrya429', 'ogkbear', 'http', 'co', '19jzhr0jem', 'rt', 'magasooner', 'great', 'flotus', 'kerry20110', 'ogjavab1', 'shotgunannie2a', 'woodman775', 'cbrnetaskforce', 'fatbelly1973', 'kerrya42', 'rt', 'catturd2', 'person', 'talking', 'joe', 'earpiece', 'love', 'know', 'http', 'co', 'hq1awlkpq7', 'rt', 'trishfortrump', 'maryvought', 'jstines3', 'joebiden', 'presssec', 'biden', 'lie', 'http', 'co', 'fjpvjmi5zb', 'might', 'best', 'one', 'yet', 'http', 'co', 'cgdhrteeb3', 'rt', 'buzzpatterson', 'brilliant', 'http', 'co', '2xhr4zslyz', 'rt', 'respectcountry', 'even', 'catch', 'dog', 'without', 'breaking', 'foot', 'even', 'catch', 'dog', 'without', 'breaking', 'foot', 'http', 'co', 'tusmjlmhdg', 'rt', 'respectcountry', 'lindamac12steps', 'fyker11', 'rt', 'respectcountry', 'lindamac12steps', 'fyker11', 'http', 'co', 'ea4mkea4fn', 'rt', 'respectcountry', 'lindamac12steps', 'fyker11', 'http', 'co', '7rljrduoer', 'lindamac12steps', 'fyker11', 'http', 'co', 'ea4mkea4fn', 'lindamac12steps', 'fyker11', 'http', 'co', '7rljrduoer', 'rt', 'donaldjtrumpjr', 'trump', 'dc', 'hotel', 'open', 'dcpd', 'strange', 'wonderful', 'amp', 'totally', 'unbiased', 'press', 'corp', 'zero', 'question', 'pres', 'se', 'rt', 'maryvought', 'biden', 'reversed', 'trump', 'executive', 'order', 'reduce', 'pricing', 'insulin', 'epinephrine', 'democrat', 'want', 'higher', 'insulin', 'price', 'rt', 'donaldjtrumpjr', 'distinctly', 'remember', 'medium', 'lying', 'usual', 'talking', 'great', 'plan', 'made', 'availa', 'rt', 'aliensky0', 'artvalley818__', 'illegal', 'ill', 'rt', 'ucoilers17', 'artvalley818__', 'long', 'charade', 'last', 'msm', 'gonna', 'blow']
4182380774;['know', 'thought', 'think', 'toward', 'saith', 'lord', 'thought', 'peace', 'evi', 'http', 'co', 'rvu9l2uhsm', 'joebiden', 'fake', 'president', 'even', 'control', 'military', 'http', 'co', 'qyc6rq9pdr', 'rt', 'mcpaintdoctor', 'fadde', 'close', 'voted', 'biden', 'lucky', 'got', '29', 'mill', 'rt', 'privatizeedu', 'appears', 'hank', 'aaron', 'larry', 'king', 'celebrity', 'received', 'real', 'dos', 'vaccine', 'rt', 'mcpaintdoctor', 'kayajones', 'thing', 'covid', 'bad', 'flu', 'believe', 'lie', 'pray', 'mom', 'healed', 'jesus', 'name', 'rt', 'mcpaintdoctor', 'http', 'co', 'oxuxcghqi5', 'fadde', 'close', 'voted', 'biden', 'lucky', 'got', '29', 'mill', 'kayajones', 'thing', 'covid', 'bad', 'flu', 'believe', 'lie', 'pray', 'mom', 'healed', 'jesus', 'name', 'rt', 'kayajones', 'need', 'prayer', 'way', 'mom', 'battling', 'covid', 'rt', 'ryanafournier', 'maga', 'going', 'anywhere', 'barronjohn1946', 'god', 'bless', 'america', 'come', 'back', 'soon', 'rt', 'barronjohn1946', 'breaking', 'news', 'signed', 'executive', 'order', 'directing', 'authority', 'reinstall', 'diet', 'coke', 'button', 'oval', 'barronjohn1946', 'know', 'rt', 'barronjohn1946', 'major', 'news', 'lawyer', 'informed', 'since', 'important', 'business', 'executive', 'still', 'allowed', 'si', 'rt', 'kenraggiocom', 'neither', 'fornicator', 'idolater', 'adulterer', 'effeminate', 'abuser', 'mankind', 'shall', 'inherit', 'kingdo', 'connorinsurance', 'child', 'molester', 'satanist', 'rt', 'connorinsurance', 'even', 'democrat', 'steal', 'presidency', 'president', 'trump', 'still', 'satisfied', 'want', 'pursue', 'rt', 'hp4usa', 'twk4usa', 'magasooner', 'sciencedaddio', 'cosproject', '1tastycakes', 'iamamysuecase', 'truth_sniper', 'ogkbear', 'soul_katz', 'angryrockbird', 'j', 'rt', 'twk4usa', 'magasooner', 'sciencedaddio', 'cosproject', '1tastycakes', 'iamamysuecase', 'truth_sniper', 'ogkbear', 'soul_katz', 'angryrockbird', 'jimscilep', 'rt', 'joannew33671288', 'genius', 'video']
1087134051914395648;['rt', 'oann', 'lawmaker', 'continue', 'investigation', 'extensive', 'evidence', 'widespread', 'voting', 'fraud', 'http', 'co', 'ww1tbifcwm', 'oann', 'rt', 'seanhannity', 'texas', 'ag', 'sue', 'biden', 'administration', 'perilous', 'deportation', 'freeze', 'http', 'co', 'z9bamwamcm', 'rt', 'thebradfordfile', 'tweet', 'trump', 'justin', 'trudeau', 'considered', 'potential', 'international', 'crisis', 'medium', 'biden', 'destroy', 'rt', 'sebgorka', 'stop', 'calling', 'u', 'nazi', 'rubinreport', 'http', 'co', 'gpc21nc6g9', 'http', 'co', 'jtdkggbhjx', 'rt', 'thebradfordfile', 'old', 'enough', 'remember', 'medium', 'blaming', 'president', 'united', 'state', 'every', 'death', 'pandemic', 'rt', 'michaeljohns', '1', 'biden', 'inaugural', 'worst', 'written', 'worst', 'delivered', 'poorly', 'attended', 'modern', 'time', '2', 'senate', 'tr', 'rt', 'redsteeze', 'chilling', 'normal', 'rt', 'realsaavedra', 'last', 'time', 'biden', 'sit', 'live', 'television', 'interview', 'answer', 'tough', 'question', 'rt', 'kredo0', 'late', 'night', 'scoop', 'victoria', 'coates', 'former', 'senior', 'trump', 'admin', 'official', 'recently', 'appointed', 'middle', 'east', 'broadcasting', 'network', 'rt', 'realminiaoc', 'jerry', 'nadler', 'disability', 'rt', 'dc_draino', 'dear', 'patriot', 'ga', 'az', 'nv', 'mi', 'pa', 'wi', 'mn', 'please', 'donate', 'state', 'local', 'gop', 'pas', 'massive', 'election', 'refo', 'rt', 'kredo0', 'sen', 'marcorubio', 'demand', 'biden', 'dhs', 'explain', 'deportation', 'freeze', 'senator', 'concerned', 'illegal', 'immigrant', 'convicted', 'vio', 'rt', 'sebgorka', 'biden', 'team', 'attack', 'gun', 'right', 'nssf', 'lkeane', 'http', 'co', 'gpc21nc6g9', 'http', 'co', 'kevypt0z9d', 'rt', 'ericmmatheny', 'joe', 'biden', 'terrible', 'president', 'really', 'truly', 'awful', 'rt', 'oann', 'mccarthy', 'democrat', 'really', 'want', 'obedience', 'unity', 'http', 'co', 'cyefhs1lgq', 'oann', 'http', 'co', 'crazqepilj', 'rt', 'seanhannity', 'biden', 'snap', 'reporter', 'asked', 'covid', 'plan', 'say', 'give', 'break', 'http', 'co', 'pexsovzbq1', 'rt', 'huckabeeontbn', 'joe', 'biden', 'sworn', '46th', 'president', 'united', 'state', 'biden', 'done', 'president', 'far', 'rt', 'charliekirk11', 'le', '72', 'hour', 'joe', 'biden', 'killed', '70', '000', 'job', 'eliminated', 'woman', 'sport', 'invaded', 'syria', 'left', 'national', 'gua', 'http', 'co', '8l4hr3mmu3', 'rt', 'polishprincessh', 'better', 'get', 'party', 'line', 'mitch', 'leadermcconnell', 'one', 'vote', 'convict', 'president', 'trump', 'hel']
1350600788;['catrsat', 'ynhallak', 'paythe_piper', 'mikel90633923', 'judytgolf', 'kimbethestylist', 'keith0sta', 'clint17761', 'engthing9', 'http', 'co', 'vmqiaxddd3', 'rt', 'ynhallak', 'paythe_piper', 'mikel90633923', 'judytgolf', 'kimbethestylist', 'keith0sta', 'clint17761', 'catrsat', 'engthing9', 'roundaboutsteve', '0gianis', 'disciplebearded', 'paythe_piper', 'digi11111', 'cynthia36444750', 'rzopff', 'patriot_orange', 'judytgolf', 'andi_petra7', 'http', 'co', 'idzbat1c6m', 'rt', 'disciplebearded', 'awesome', 'add', 'follow', 'back', 'follow', 'rt', 'fbp', 'digi11111', 'cynthia36444750', 'rzopff', 'disciplebearded', 'patr', 'rt', 'disciplebearded', 'follows', 'back', 'great', 'add', 'http', 'co', 'xzmkkntluv', 'rt', 'paythe_piper', 'piper', 'maga', 'gain', 'judytgolf', 'kimbethestylist', 'keith0sta', 'clint17761', 'catrsat', 'engthing9', 'roundaboutsteve', '0gianis', 'newsmax', 'tartarusrespawn', 'gordongchang', 'tom_basile', 'copied', 'breaking', 'dhs', 'releasing', 'document', 'detailing', 'biden', 'corru', 'http', 'co', 'jof46oipkl', 'rt', 'tartarusrespawn', '9', 'catholic', 'bishop', 'dead', 'week', 'thé', 'lord', 'work', 'mysterious', 'way', 'http', 'co', 'dgmrygyddn', 'rt', 'repeoplecan', 'voting', '1x', '1', 'state', 'standard', 'old', 'school', 'voting', 'fraud', 'check', 'iww', 'robert', 'creamer', 'clinton', 'pod', 'rt', 'repeoplecan', 'many', 'iww', 'member', 'n', 'f', 'b', 'l', 'shared', 'gofundme', 'bail', 'fund', 'lawyer', 'iww', 'based', 'chic', 'rt', 'nobbieng', 'rn_destiny', 'lmg072', 'follow', 'back', 'rt', 'repeoplecan', 'epyleptiknz', 'rn_destiny', 'conservativebre', 'http', 'co', 'syh1avyyyn', 'rt', 'maximelachapel6', 'rn_destiny', 'somebody', 'link', 'please', 'feeding', 'wisleblower', 'qc', 'sent', 'video', 'need', 'rt', 'beverlytymchuk', 'ryanafournier', 'copied', 'breaking', 'dhs', 'releasing', 'document', 'detailing', 'biden', 'corruption', 'look', 'like', 'ryanafournier', 'copied', 'breaking', 'dhs', 'releasing', 'document', 'detailing', 'biden', 'corruption', 'look', 'like', 'http', 'co', 'qkgsc246vo', 'rt', 'ryanafournier', 'making', 'fun', 'people', 'singing', 'national', 'anthem', 'sick', 'http', 'co', 'vy8kmw6eqk', 'sh_tthatvsays', '8wr_jaxel', 'thebradfordfile', 'copied', 'breaking', 'dhs', 'releasing', 'document', 'detailing', 'biden', 'corruption', 'http', 'co', 'uixcom1b7a', 'rt', 'ryanafournier', 'trump', 'investigated', 'evidence', 'biden', 'evidence', 'investigation', 'rt', 'thebradfordfile', 'time', 'trump', 'declassify', 'everything', 'going', 'impeach', 'third', 'time', 'rt', 'rn_destiny', 'exposed', 'dnc', 'organize', 'pay', 'p', 'r', 'e', 'e', 'r', 'http', 'co', '59yjdzyidh']
569659612;['rt', 'clay_mcch', 'biden', '15', 'minimum', 'wage', 'come', '31', '200', 'year', '40', 'hour', 'work', 'week', 'starting', 'salary', 'beginning', 'teacher', 'rt', 'veteran4trump', 'nothing', 'say', 'illegitimate', 'forcing', 'u', 'accept', 'fraudulent', 'election', 'like', 'inauguration', 'held', 'martial', 'l', 'rt', 'areyamadyet', 'twitter', 'bit', 'pickle', 'suppress', 'exposetwitter', 'prove', 'people', 'right', 'censorship', 'let', 'rt', 'jonathanturley', 'highly', 'critical', 'president', 'remark', 'never', 'actually', 'called', 'violence', 'riot', 'indeed', 'exp', 'rt', 'dineshdsouza', 'heartbreaking', 'recall', 'republican', 'house', 'senate', 'could', 'repealed', 'section', '230', 'stopped', 'tech', 'ce', 'rt', 'catturd2', 'never', 'want', 'twitter', 'ban', 'liberal', 'account', 'matter', 'say', 'difference', 'someone', 'w', 'rt', 'catturd2', 'lindsey', 'graham', 'useful', 'ball', 'sack', 'forehead', 'rt', 'politstrip', 'use', 'proton', 'mail', 'email', 'instead', 'yahoo', 'gmail', 'use', 'duckduckgo', 'search', 'engine', 'instead', 'google', 'use', 'ru', 'rt', 'catturd2', 'surprise', 'two', 'tweet', 'allowed', 'twitter', 'soon', 'love', 'biden', 'hate', 'trump', 'rt', 'mikepompeo', 'silencing', 'speech', 'dangerous', 'un', 'american', 'sadly', 'new', 'tactic', 'left', 'worked', 'silence', 'oppo', 'rt', 'kristinoem', 'covid19', 'crush', 'economy', 'government', 'crushed', 'economy', 'quickly', 'government', 'held', 'rt', 'petersweden7', 'stop', 'unless', 'either', 'conform', 'tyranny', 'end', 'homeless', 'jobless', 'welcome', 'great', 'rese', 'rt', 'laurenboebert', 'freedom', 'bigger', 'big', 'tech', 'hope', 'medium', 'paying', 'close', 'attention', 'oann', 'http', 'co', 'rwm4mtovnd', 'rt', 'yossigestetner', 'story', 'last', '48', 'hour', 'big', 'tech', 'speech', 'crushing', 'fascist', 'instead', 'fact', 'wray', 'unle', 'also', 'michigan', 'http', 'co', 'a84woflgi2', 'rt', 'johnbarren3', 'platform', 'banned', 'restricted', 'donald', 'trump', 'far', 'twitter', 'reddit', 'twitch', 'google', 'youtube', 'fa', 'rt', 'swampdrainin', 'turn', 'automatic', 'update', 'iphone', 'rt', 'drwilda', 'truth', 'danicar80', 'dawnegurl']
958841282159370240;['artvalley818__', 'touch', 'reality', 'people', 'rt', 'bsmitch007', 'hard', 'believe', 'day', 'ago', 'president', 'actually', 'created', 'job', 'lowered', 'drug', 'price', 'cared', 'kristyswansonxo', 'indeed', 'bring', 'beautifully', 'articulate', 'kayleigh', 'back', 'please', 'lisamarieboothe', 'sadly', 'demonstrated', 'first', 'couple', 'day', 'paulchrisma1115', 'dianezanella', 'china', 'thing', 'rt', 'photo5065', 'http', 'co', 'l6hmgrgxdj', 'rt', 'photo5065', 'http', 'co', '6lf7sebk2p', 'rt', 'photo5065', 'http', 'co', '2m3uasviwo', 'rt', 'photographer678', 'http', 'co', 'ge0nd9r8km', 'rt', 'photographer678', 'http', 'co', 'rbvkogy5ud', 'rt', 'photographer678', 'http', 'co', 'odh4yjttyw', 'rt', 'kamvtv', 'never', 'seen', 'country', 'work', 'hard', 'get', 'rid', 'president', 'illegal', 'alien', 'drug', 'dealer', 'child', 'trafficker', 'rt', 'wrenchhead2977', 'even', 'look', 'puppet', 'pen', 'rt', 'lyndseyfifield', 'south', 'dakota', 'unemployment', 'rate', 'reached', 'point', 'lower', 'pandemic', 'began', 'economy', 'recovering', 'rt', 'ericmmatheny', '10', '000', 'job', 'destroyed', 'joe', 'biden', 'win', 'set', 'steak', 'knife', 'rt', 'kellytx2', 'biden', 'catholic', 'biden', 'harris', 'committed', 'codifying', 'roe', 'v', 'wade', 'ruling', 'anniversary', 'http', 'co', '3nq2vd8kqa', 'rt', 'artvalley818__', 'guy', 'basically', 'guided', 'inside', 'believer037', 'speedprayers', 'amen', 'rt', 'repkevinbrady', 'update', 'killing', 'texas', 'job', '2', 'day', '2', 'attack', 'tx', 'energy', 'job', 'killing', 'keystonexl', 'pipeline', 'biden', 'su', 'rt', 'susialika5', 'heart', 'clear', 'sky', 'morning', 'happiness', 'fill', 'soul', 'ᴗ', 'ha']
